compound,concentration,moa,attention,idx,resistance_type,resistance_code,dmso_similarity,moa_similarity,cross_moa,cross_moa_similarity
ALLN,3.0,Protein degradation,[0.30381647 0.33465415 0.3615294 ],1005,SENSITIVE,0,0.8839901089668274,0.9882522821426392,,0.9891742467880249
ALLN,3.0,Protein degradation,[0.30509827 0.33987963 0.35502207],1006,SENSITIVE,0,0.8878788352012634,0.9852094650268555,,0.9881424307823181
ALLN,3.0,Protein degradation,[0.30581594 0.34062052 0.35356355],1007,SENSITIVE,0,0.8998345136642456,0.9858450889587402,,0.9909077882766724
ALLN,100.0,Protein degradation,[0.29889128 0.3431702  0.3579385 ],1008,SENSITIVE,0,0.6900201439857483,0.9042689800262451,,0.9498093128204346
ALLN,100.0,Protein degradation,[0.30272055 0.33796322 0.35931626],1009,SENSITIVE,0,0.6956246495246887,0.9041962623596191,,0.9480592012405396
ALLN,100.0,Protein degradation,[0.30398184 0.3435614  0.35245678],1010,SENSITIVE,0,0.7008336186408997,0.9106063842773438,,0.9531239867210388
ALLN,100.0,Protein degradation,[0.29889423 0.3387045  0.36240128],1011,SENSITIVE,0,0.6850261688232422,0.898583710193634,,0.945141077041626
ALLN,100.0,Protein degradation,[0.3010258  0.33648464 0.36248955],1012,SENSITIVE,0,0.6930568218231201,0.903571605682373,,0.9491245746612549
ALLN,100.0,Protein degradation,[0.30246365 0.33897427 0.35856205],1013,SENSITIVE,0,0.6893336772918701,0.9020439386367798,,0.9482181072235107
ALLN,100.0,Protein degradation,[0.30759725 0.3398817  0.35252106],1014,SENSITIVE,0,0.7178643941879272,0.9162198901176453,,0.9553235769271851
ALLN,100.0,Protein degradation,[0.30188447 0.34339896 0.35471657],1015,SENSITIVE,0,0.6960098147392273,0.9056793451309204,,0.9501571655273438
ALLN,100.0,Protein degradation,[0.30354592 0.33761612 0.358838  ],1016,SENSITIVE,0,0.692582368850708,0.9041111469268799,,0.9496927261352539
ALLN,100.0,Protein degradation,[0.30341297 0.3358565  0.36073056],1017,SENSITIVE,0,0.6905738711357117,0.9024871587753296,,0.9467875957489014
ALLN,100.0,Protein degradation,[0.304299  0.3443101 0.3513909],1018,SENSITIVE,0,0.7016124129295349,0.9077268838882446,,0.9516072273254395
ALLN,100.0,Protein degradation,[0.30127448 0.3374265  0.36129898],1019,SENSITIVE,0,0.68707275390625,0.9013626575469971,,0.9472769498825073
MG-132,0.10000000149011612,Protein degradation,[0.30144837 0.3364206  0.36213103],1020,SENSITIVE,0,0.9881591796875,0.932110607624054,,0.9905648231506348
MG-132,0.10000000149011612,Protein degradation,[0.3047341 0.3388062 0.3564596],1021,SENSITIVE,0,0.989549994468689,0.9242911338806152,,0.9925540089607239
MG-132,0.10000000149011612,Protein degradation,[0.3038262  0.34288558 0.3532882 ],1022,SENSITIVE,0,0.9904814958572388,0.929774284362793,,0.9944907426834106
MG-132,0.10000000149011612,Protein degradation,[0.30619115 0.3363959  0.35741296],1023,SENSITIVE,0,0.9912426471710205,0.9172220230102539,,0.9957284927368164
MG-132,0.10000000149011612,Protein degradation,[0.3010647  0.34121987 0.3577154 ],1024,SENSITIVE,0,0.9875860810279846,0.9317357540130615,,0.9951593279838562
MG-132,0.10000000149011612,Protein degradation,[0.30255136 0.33760366 0.35984495],1025,SENSITIVE,0,0.9851940274238586,0.923790693283081,,0.9874720573425293
MG-132,0.10000000149011612,Protein degradation,[0.3016936  0.3374151  0.36089137],1026,SENSITIVE,0,0.9861009120941162,0.9233132600784302,,0.9893410205841064
MG-132,0.10000000149011612,Protein degradation,[0.30664092 0.3365359  0.35682315],1027,SENSITIVE,0,0.9885928630828857,0.9133567214012146,,0.9908653497695923
MG-132,0.10000000149011612,Protein degradation,[0.30737615 0.34167144 0.35095242],1028,SENSITIVE,0,0.9910037517547607,0.9106138944625854,,0.9947831630706787
MG-132,0.10000000149011612,Protein degradation,[0.303491  0.3393714 0.3571376],1029,SENSITIVE,0,0.9923468828201294,0.9099504947662354,,0.9940779209136963
MG-132,0.10000000149011612,Protein degradation,[0.30242208 0.33851075 0.35906714],1030,SENSITIVE,0,0.9868168830871582,0.9252179861068726,,0.9945180416107178
MG-132,0.10000000149011612,Protein degradation,[0.30215222 0.34645277 0.351395  ],1031,SENSITIVE,0,0.9895684719085693,0.9105758666992188,,0.9923058748245239
MG-132,3.0,Protein degradation,[0.3026095  0.33923304 0.3581574 ],1032,SENSITIVE,0,0.8810940384864807,0.9876262545585632,,0.9867672920227051
MG-132,3.0,Protein degradation,[0.3026287  0.34023613 0.3571352 ],1033,SENSITIVE,0,0.8846285343170166,0.9861292243003845,,0.9853075742721558
MG-132,3.0,Protein degradation,[0.30170807 0.33746225 0.3608297 ],1034,SENSITIVE,0,0.887274444103241,0.9882802963256836,,0.9877640008926392
MG-132,3.0,Protein degradation,[0.30431852 0.33661968 0.35906184],1035,SENSITIVE,0,0.884864330291748,0.9861884117126465,,0.9858046770095825
MG-132,3.0,Protein degradation,[0.30246598 0.3359845  0.3615495 ],1036,SENSITIVE,0,0.8806374073028564,0.9864494800567627,,0.9850810766220093
MG-132,3.0,Protein degradation,[0.302063   0.3442384  0.35369855],1037,SENSITIVE,0,0.8802788257598877,0.9893290400505066,,0.988956093788147
MG-132,3.0,Protein degradation,[0.29789653 0.3433697  0.35873383],1038,SENSITIVE,0,0.8899170756340027,0.988489031791687,,0.9899120330810547
MG-132,3.0,Protein degradation,[0.30361336 0.33885315 0.35753345],1039,SENSITIVE,0,0.8890771269798279,0.989267110824585,,0.9910940527915955
MG-132,3.0,Protein degradation,[0.30195376 0.34116226 0.35688394],1040,SENSITIVE,0,0.8937660455703735,0.9879879355430603,,0.9908719658851624
MG-132,3.0,Protein degradation,[0.30077296 0.3370247  0.36220235],1041,SENSITIVE,0,0.8885937929153442,0.9854425191879272,,0.9872729778289795
MG-132,3.0,Protein degradation,[0.30326694 0.33812797 0.35860503],1042,SENSITIVE,0,0.8913396000862122,0.9856401681900024,,0.9877786636352539
MG-132,3.0,Protein degradation,[0.3003114  0.33397362 0.365715  ],1043,SENSITIVE,0,0.87664794921875,0.9860922694206238,,0.9866232872009277
emetine,0.10000000149011612,Protein synthesis,[0.30185634 0.33796597 0.3601777 ],1044,SENSITIVE,0,0.9891727566719055,0.9928209781646729,,0.9944484233856201
emetine,0.10000000149011612,Protein synthesis,[0.30242896 0.34245852 0.3551125 ],1045,SENSITIVE,0,0.9915897846221924,0.987920880317688,,0.9916974306106567
emetine,0.10000000149011612,Protein synthesis,[0.3032953  0.33509102 0.3616137 ],1046,SENSITIVE,0,0.9901677370071411,0.9887207746505737,,0.9922521114349365
emetine,0.10000000149011612,Protein synthesis,[0.3033358  0.34015143 0.3565128 ],1047,SENSITIVE,0,0.988254189491272,0.9882223606109619,,0.9928231239318848
emetine,0.10000000149011612,Protein synthesis,[0.3047924  0.33520702 0.3600006 ],1048,SENSITIVE,0,0.9910151958465576,0.991879403591156,,0.9917371273040771
emetine,0.10000000149011612,Protein synthesis,[0.30623606 0.33779913 0.35596487],1049,SENSITIVE,0,0.9903675317764282,0.9912762641906738,,0.9952360391616821
emetine,0.10000000149011612,Protein synthesis,[0.30665547 0.34001267 0.3533319 ],1050,SENSITIVE,0,0.9899649620056152,0.9925922155380249,,0.9949138164520264
emetine,0.10000000149011612,Protein synthesis,[0.30273613 0.34095153 0.3563123 ],1051,SENSITIVE,0,0.988878607749939,0.9940310716629028,,0.9939289093017578
emetine,0.10000000149011612,Protein synthesis,[0.30381644 0.33921167 0.35697192],1052,SENSITIVE,0,0.9895904660224915,0.9892101883888245,,0.9951602220535278
emetine,0.10000000149011612,Protein synthesis,[0.3090337  0.3380716  0.35289472],1053,SENSITIVE,0,0.9910870790481567,0.9889992475509644,,0.9928262233734131
emetine,0.10000000149011612,Protein synthesis,[0.30198067 0.34291512 0.35510427],1054,SENSITIVE,0,0.9903373718261719,0.9911563396453857,,0.9919980764389038
emetine,0.10000000149011612,Protein synthesis,[0.30549344 0.33860087 0.35590568],1055,SENSITIVE,0,0.9882389307022095,0.992814302444458,,0.9925142526626587
emetine,0.30000001192092896,Protein synthesis,[0.30798697 0.3420562  0.34995684],1056,SENSITIVE,0,0.9837658405303955,0.9967077970504761,,0.9952448010444641
emetine,0.30000001192092896,Protein synthesis,[0.30604243 0.33908778 0.35486972],1057,SENSITIVE,0,0.985139012336731,0.9958229064941406,,0.9939611554145813
emetine,0.30000001192092896,Protein synthesis,[0.30432355 0.34145296 0.3542235 ],1058,SENSITIVE,0,0.9840614795684814,0.9944753646850586,,0.991644024848938
emetine,0.30000001192092896,Protein synthesis,[0.30325562 0.3379118  0.3588326 ],1059,SENSITIVE,0,0.9860112071037292,0.9954013824462891,,0.9935335516929626
emetine,0.30000001192092896,Protein synthesis,[0.30649668 0.33896184 0.35454148],1060,SENSITIVE,0,0.9827420711517334,0.9963662624359131,,0.9950003623962402
emetine,0.30000001192092896,Protein synthesis,[0.304099   0.34266493 0.35323614],1061,SENSITIVE,0,0.9808617234230042,0.9920650124549866,,0.9915840029716492
emetine,0.30000001192092896,Protein synthesis,[0.30481642 0.33755592 0.3576277 ],1062,SENSITIVE,0,0.982343852519989,0.9948033094406128,,0.9950015544891357
emetine,0.30000001192092896,Protein synthesis,[0.30385935 0.34067374 0.35546687],1063,SENSITIVE,0,0.9826197624206543,0.9939375519752502,,0.9912928938865662
emetine,0.30000001192092896,Protein synthesis,[0.3092496  0.33527625 0.35547414],1064,SENSITIVE,0,0.9872141480445862,0.9915704131126404,,0.9943877458572388
emetine,0.30000001192092896,Protein synthesis,[0.30544665 0.34195778 0.35259557],1065,SENSITIVE,0,0.9832527041435242,0.9963045120239258,,0.9947401285171509
emetine,0.30000001192092896,Protein synthesis,[0.30418214 0.33943263 0.3563852 ],1066,SENSITIVE,0,0.9841470122337341,0.9946002960205078,,0.9949178695678711
emetine,0.30000001192092896,Protein synthesis,[0.30789912 0.34074584 0.35135502],1067,SENSITIVE,0,0.9833690524101257,0.9958583116531372,,0.9935773611068726
emetine,1.0,Protein synthesis,[0.3041642  0.34397745 0.35185832],1068,SENSITIVE,0,0.9534770846366882,0.9888118505477905,,0.9907153248786926
emetine,1.0,Protein synthesis,[0.3011273  0.3457574  0.35311535],1069,SENSITIVE,0,0.95042884349823,0.9830704927444458,,0.9884759187698364
emetine,1.0,Protein synthesis,[0.30510592 0.33960682 0.35528722],1070,SENSITIVE,0,0.9510920643806458,0.9850959777832031,,0.9897054433822632
emetine,1.0,Protein synthesis,[0.30268008 0.3398763  0.35744366],1071,SENSITIVE,0,0.9467352032661438,0.985161542892456,,0.9874657392501831
emetine,1.0,Protein synthesis,[0.30321586 0.33921397 0.3575701 ],1072,SENSITIVE,0,0.9543010592460632,0.9885029196739197,,0.9929093718528748
emetine,1.0,Protein synthesis,[0.3020871  0.34047297 0.3574399 ],1073,SENSITIVE,0,0.9503886103630066,0.9862139225006104,,0.9915401935577393
emetine,1.0,Protein synthesis,[0.30644697 0.34081036 0.3527427 ],1074,SENSITIVE,0,0.9590402841567993,0.9911991357803345,,0.9928667545318604
emetine,1.0,Protein synthesis,[0.30818838 0.3408361  0.3509755 ],1075,SENSITIVE,0,0.9531978368759155,0.9872643947601318,,0.9901845455169678
emetine,1.0,Protein synthesis,[0.30374762 0.34027776 0.3559746 ],1076,SENSITIVE,0,0.9532288312911987,0.9885082244873047,,0.9914103746414185
emetine,1.0,Protein synthesis,[0.30398604 0.3392495  0.35676444],1077,SENSITIVE,0,0.9601246118545532,0.9909419417381287,,0.9923632740974426
emetine,1.0,Protein synthesis,[0.3047341  0.3356005  0.35966533],1078,SENSITIVE,0,0.9485346078872681,0.9860338568687439,,0.9881184697151184
emetine,1.0,Protein synthesis,[0.30494794 0.34000358 0.3550485 ],1079,SENSITIVE,0,0.9560433626174927,0.9894998669624329,,0.9915784001350403
DMSO,0.0,DMSO,[0.3042312 0.341536  0.3542328],1080,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30614752 0.34025073 0.3536018 ],1081,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30314544 0.3399767  0.35687786],1082,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30279222 0.3394735  0.35773426],1083,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30346462 0.34221447 0.35432088],1084,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30576995 0.33923998 0.35499012],1085,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30719367 0.33353406 0.35927233],1086,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3025541  0.33977288 0.35767308],1087,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30658263 0.33681086 0.35660648],1088,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30404514 0.3419482  0.3540067 ],1089,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30030882 0.3423654  0.35732576],1090,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30342737 0.3438297  0.35274297],1091,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3061116  0.3381532  0.35573512],1092,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30305472 0.3351095  0.36183584],1093,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30241594 0.3407886  0.35679546],1094,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3041358  0.33904767 0.3568166 ],1095,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.2991502  0.33960623 0.3612436 ],1096,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30316156 0.33647513 0.36036327],1097,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30421972 0.3407042  0.35507613],1098,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30704072 0.34046754 0.35249177],1099,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3028774  0.34010935 0.35701334],1100,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30773273 0.34001082 0.3522565 ],1101,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3052175  0.34420615 0.3505764 ],1102,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3035552  0.3436596  0.35278523],1103,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3040921  0.34006804 0.35583985],1104,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30146253 0.34383237 0.3547051 ],1105,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3022506 0.3392894 0.35846  ],1106,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30646574 0.34577903 0.3477552 ],1107,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30041918 0.34109992 0.35848084],1108,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30460018 0.3384933  0.35690647],1109,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30334407 0.3386661  0.35798982],1110,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30491248 0.33960962 0.35547793],1111,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30551237 0.337067   0.3574206 ],1112,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30733883 0.34169358 0.35096765],1113,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30086643 0.3395506  0.359583  ],1114,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30555767 0.33639088 0.3580514 ],1115,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30540338 0.3395934  0.35500315],1116,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3030547  0.34044266 0.35650268],1117,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30355984 0.3380224  0.35841775],1118,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30240038 0.34314474 0.35445482],1119,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30186355 0.34472296 0.3534135 ],1120,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30399472 0.3459667  0.35003862],1121,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3031381  0.3396103  0.35725158],1122,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3000525  0.34641293 0.35353458],1123,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30500636 0.33841464 0.356579  ],1124,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3021159  0.34029067 0.35759348],1125,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30322337 0.34234414 0.35443258],1126,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.304186   0.34054285 0.35527116],1127,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3041584  0.34060007 0.35524154],1128,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30266392 0.3419225  0.3554136 ],1129,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3051233  0.33299997 0.36187667],1130,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30665722 0.34045443 0.3528883 ],1131,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30814326 0.34679225 0.3450645 ],1132,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30433193 0.33924973 0.35641834],1133,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3051835  0.33251905 0.36229745],1134,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3031184  0.33895817 0.35792348],1135,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3024391  0.34111452 0.35644636],1136,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30325773 0.34332633 0.35341594],1137,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30416116 0.34503084 0.350808  ],1138,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30831128 0.3362009  0.35548785],1139,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30656004 0.3423204  0.35111952],1140,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.29913262 0.34102672 0.3598406 ],1141,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3063144  0.34025332 0.3534323 ],1142,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30752882 0.3386091  0.35386202],1143,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30311674 0.3437358  0.35314742],1144,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.29905856 0.34257516 0.35836622],1145,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30721685 0.3406352  0.35214794],1146,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30692878 0.34274927 0.350322  ],1147,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30500585 0.34051347 0.35448074],1148,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3072037  0.3413445  0.35145175],1149,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30706856 0.3305201  0.36241138],1150,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3079169  0.34062684 0.35145625],1151,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3032156  0.33572054 0.3610638 ],1152,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3029172  0.33999363 0.35708916],1153,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30485427 0.34187627 0.35326943],1154,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30070645 0.34387967 0.35541388],1155,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30548865 0.34144637 0.35306498],1156,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30523092 0.338661   0.35610807],1157,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30229646 0.33848646 0.3592171 ],1158,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3020336  0.34141666 0.35654974],1159,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30199176 0.341638   0.35637033],1160,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.29990458 0.3415611  0.35853434],1161,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30022562 0.34400582 0.35576853],1162,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3057914  0.33980075 0.35440788],1163,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30066094 0.34258845 0.35675058],1164,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30318186 0.3400933  0.3567248 ],1165,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30599934 0.34639335 0.34760725],1166,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3083747  0.3390495  0.35257575],1167,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3008645  0.33848745 0.3606481 ],1168,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3089899  0.34406775 0.34694228],1169,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3054226  0.33991167 0.3546657 ],1170,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30542427 0.344598   0.34997773],1171,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30371654 0.3422926  0.35399088],1172,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30097422 0.34033316 0.35869265],1173,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30513987 0.34049314 0.35436696],1174,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30417317 0.33821917 0.3576077 ],1175,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30664113 0.33727044 0.3560884 ],1176,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3022597  0.33846426 0.35927606],1177,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30348986 0.3384757  0.3580344 ],1178,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30351686 0.33634138 0.3601418 ],1179,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30092907 0.34036437 0.35870653],1180,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3012663  0.34046316 0.35827047],1181,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30646876 0.33933792 0.3541933 ],1182,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3068014  0.33934915 0.3538495 ],1183,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30366808 0.3420859  0.35424608],1184,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30339718 0.34201542 0.35458744],1185,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3017863  0.34037563 0.35783806],1186,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30031967 0.3443668  0.35531354],1187,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30426058 0.3376865  0.3580529 ],1188,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30627257 0.33922487 0.3545026 ],1189,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3011983  0.34378034 0.35502136],1190,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3061059 0.3391793 0.3547148],1191,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.29985952 0.34573224 0.35440826],1192,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30363792 0.34046903 0.355893  ],1193,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30180103 0.34133524 0.35686377],1194,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30531123 0.33682242 0.35786635],1195,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30217195 0.33862716 0.3592009 ],1196,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30579478 0.34028733 0.35391787],1197,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30752674 0.3384764  0.35399684],1198,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3027831  0.3382825  0.35893437],1199,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30588335 0.33992657 0.35419014],1200,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30734563 0.3365752  0.35607916],1201,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30591467 0.33987564 0.35420966],1202,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3033183 0.3393867 0.357295 ],1203,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30170503 0.33872944 0.35956556],1204,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3035268  0.33640522 0.36006796],1205,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3067856  0.33448106 0.35873336],1206,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30591953 0.33689123 0.35718918],1207,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30451494 0.3411371  0.35434794],1208,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30592233 0.33939335 0.35468432],1209,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30401754 0.33577612 0.36020628],1210,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3044991  0.33962137 0.35587963],1211,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3051504  0.33943138 0.35541824],1212,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.3024995  0.34073287 0.3567676 ],1213,SENSITIVE,0,1.0,1.0,,0.0
DMSO,0.0,DMSO,[0.30231515 0.33853114 0.35915372],1214,SENSITIVE,0,1.0,1.0,,0.0
